,id,category,pagePath,title
100,1111,"[{""name"": ""/Arts & Entertainment/Music & Audio"", ""confidence"": 0.8600000143051147}]",/audience-member-touched-deeply-by-song-lyrics_2371961.html,Audience Member Touched Deeply by Song Lyrics
101,1115,"[{""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.5699999928474426}, {""name"": ""/Law & Government/Legal"", ""confidence"": 0.5400000214576721}]",/officer-gives-speeding-ticket-to-man-rushing-wife-to-hospital-to-deliver-baby_2377165.html,Officer Gives Speeding Ticket to Man Rushing Wife to Hospital to Deliver Baby
102,1134,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.75}, {""name"": ""/Pets & Animals"", ""confidence"": 0.6399999856948853}, {""name"": ""/Hobbies & Leisure"", ""confidence"": 0.5799999833106995}]",/abandoned-dog-was-taken-in-by-firefighters-now-shes-an-honorary-member-of-the-crew_2330566.html,Rescuers find dog abandoned in awful place. But they’re not ready for what firefighters do to her
103,1135,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.5600000023841858}]",/theater-review-the-dead-1904_2377184.html,"Theater Review: ‘The Dead, 1904’"
104,1136,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.7300000190734863}, {""name"": ""/People & Society/Family & Relationships"", ""confidence"": 0.5}]",/gaspar-twins_2344335.html,Father wrote desperate post about his long-lost twins. It goes viral—he gets the craziest response
105,1138,"[{""name"": ""/Arts & Entertainment/Music & Audio/Jazz & Blues"", ""confidence"": 0.9900000095367432}]",/the-2017-holidays-at-jazz-at-lincoln-center_2377222.html,The 2017 Holidays at Jazz at Lincoln Center
106,1140,"[{""name"": ""/News"", ""confidence"": 0.5199999809265137}]",/forged-in-fire-becomes-destroyed-by-fire-as-amateur-bladesmith-torches-neighborhood_2377059.html,‘Forged in Fire’ Becomes ‘Destroyed by Fire’ as Amateur Bladesmith Torches Neighborhood
107,1141,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9900000095367432}, {""name"": ""/Pets & Animals/Pets/Dogs"", ""confidence"": 0.949999988079071}, {""name"": ""/People & Society/Social Issues & Advocacy"", ""confidence"": 0.800000011920929}]",/tiny-puppy-big-dog-were-about-to-be-euthanized-but-then-photographer-saw-what-others-didnt_2377172.html,Tiny puppy & big dog were about to be euthanized—but then photographer saw what others didn’t
108,1143,"[{""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.6899999976158142}]",/officer-2yo_2377258.html,"Man summoned to court, but then learned he couldn’t bring 2yo in. What officer did, it went viral"
109,1145,"[{""name"": ""/Jobs & Education/Education"", ""confidence"": 0.6100000143051147}]",/the-bus-wouldnt-take-this-boy-to-school-so-a-neighbor-stepped-in-to-help_2337249.html,"The bus wouldn’t take this boy to school, so mom had to walk with him — then a neighbor’s car pulled up"
110,1146,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9100000262260437}, {""name"": ""/Law & Government/Military"", ""confidence"": 0.8500000238418579}]",/fallen-soldiers-friends-in-afghanistan-honor-him-in-sweet-gender-reveal-video-for-his-pregnant-widow_2331699.html,"After husband killed in Afghanistan, pregnant wife receives video from soldiers—It’s life changing"
111,1149,"[{""name"": ""/Jobs & Education/Education/Primary & Secondary Schooling (K-12)"", ""confidence"": 0.9700000286102295}]",/students-surprise-school-resource-officer_2327464.html,"School resource officer called to principal’s office, when he leaves the room he’s speechless"
112,1153,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.949999988079071}]",/obit-38_2344441.html,Young mom of 2 died of cancer—but when people read obituary she wrote for herself—it went viral
113,1156,"[{""name"": ""/Health/Medical Facilities & Services"", ""confidence"": 0.6100000143051147}, {""name"": ""/Health/Health Conditions/Cancer"", ""confidence"": 0.5600000023841858}, {""name"": ""/Health/Women's Health"", ""confidence"": 0.5299999713897705}]",/baby-had-dangerous-tumor-doctor-needed-to-operate-but-after-surgery-he-comes-out-shaking-his-head_2377211.html,"Baby had dangerous tumor, doctor needed to operate. But after surgery—he comes out shaking his head"
114,1158,"[{""name"": ""/News"", ""confidence"": 0.75}, {""name"": ""/Arts & Entertainment/Celebrities & Entertainment News"", ""confidence"": 0.5400000214576721}, {""name"": ""/People & Society/Family & Relationships"", ""confidence"": 0.5400000214576721}]",/this-woman-spent-her-whole-life-searching-for-her-biological-family-with-no-success-but-then-someone-familiar-moves-into-her-retirement-home_2329543.html,"This woman spent her whole life searching for her biological family with no success. But then, someone familiar moves into her retirement home."
116,1160,"[{""name"": ""/News"", ""confidence"": 0.5899999737739563}]",/2377176_2377176.html,
117,1162,"[{""name"": ""/Arts & Entertainment/TV & Video/TV Shows & Programs"", ""confidence"": 0.9800000190734863}, {""name"": ""/News"", ""confidence"": 0.7699999809265137}, {""name"": ""/Arts & Entertainment/Celebrities & Entertainment News"", ""confidence"": 0.5400000214576721}]",/after-matt-lauer-accused-of-sexual-misconduct-fired-from-nbc-his-wife-leaves-home-report_2377136.html,"After Matt Lauer Accused of Sexual Misconduct, Fired From NBC, His Wife Leaves Home: Report"
118,1164,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.5600000023841858}]",/uber-driver-dismantles-a-child-sex-trafficking-ring-and-rescues-a-16-year-old-girl-all-while-livestreaming-it-on-facebook_2327817.html,Uber driver picked up 3 girls—then 1 says something chilling—he knew what crime was about to happen
119,1171,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7099999785423279}, {""name"": ""/Law & Government/Military"", ""confidence"": 0.6499999761581421}, {""name"": ""/News"", ""confidence"": 0.5600000023841858}]",/north-korean-missile-likely-broke-up-on-re-entry-us-official-says_2377207.html,"North Korean Missile Likely Broke Up on Re-entry, US Official Says"
120,1172,[],/this-dad-doesnt-know-why-hes-being-pulled-over-by-the-police-but-then-he-tears-up-when-he-sees-whats-on-the-ticket_2335367.html,Dad doesn’t know why he’s being pulled over by the police — then he loses it when he sees what’s on the ticket
121,1173,"[{""name"": ""/Health/Reproductive Health"", ""confidence"": 0.9399999976158142}, {""name"": ""/People & Society/Family & Relationships/Family"", ""confidence"": 0.800000011920929}, {""name"": ""/Health/Women's Health"", ""confidence"": 0.6399999856948853}]",/after-years-of-infertility-they-got-their-longed-for-baby-via-a-surrogate-but-there-was-another-surprise-to-come_2330306.html,"After years of infertility, their longed for baby was born via a surrogate—but there was another surprise to come"
122,1174,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.8799999952316284}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.8799999952316284}]",/boynton-beach-police-release-video-of-deputy-shooting-ex-girlfriend_2377039.html,Boynton Beach Police Release Video of Deputy Shooting Ex-girlfriend
123,1175,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9599999785423279}]",/13-year-old-commits-suicide-after-severe-bullying-at-school-parents-say_2377287.html,"13-Year-Old Commits Suicide After Severe Bullying at School, Parents Say"
124,1176,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.949999988079071}]",/helicopter-rescue_2377289.html,Helicopter saved man from rising water. But the last man—they freeze seeing what’s in his arms
125,1181,"[{""name"": ""/Shopping"", ""confidence"": 0.5}]",/shopper-goes-from-giver-of-hope-to-receiver-of-hope-all-in-a-matter-of-minutes_2328959.html,"Shopper goes from giver of hope to receiver of hope, all in a matter of minutes"
126,1199,"[{""name"": ""/Food & Drink/Food & Grocery Retailers"", ""confidence"": 0.9900000095367432}, {""name"": ""/Business & Industrial/Hospitality Industry/Food Service"", ""confidence"": 0.9700000286102295}]",/us-grocers-face-more-than-just-amazon_2366053.html,US Grocers Face More Than Just Amazon
127,1202,"[{""name"": ""/Arts & Entertainment/Music & Audio/Jazz & Blues"", ""confidence"": 0.9700000286102295}]",/the-anderson-twins-honor-the-dorsey-brothers_2377122.html,The Anderson Twins Honor the Dorsey Brothers
128,1206,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7300000190734863}, {""name"": ""/Autos & Vehicles"", ""confidence"": 0.6800000071525574}, {""name"": ""/Law & Government"", ""confidence"": 0.5400000214576721}]",/porsche-stolen-27-years-ago-found-wrecked-in-oregon-forest_2371565.html,Porsche Stolen 27 Years Ago Found Wrecked in Oregon Forest
129,1210,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.800000011920929}, {""name"": ""/Pets & Animals"", ""confidence"": 0.6800000071525574}, {""name"": ""/Hobbies & Leisure"", ""confidence"": 0.550000011920929}]",/this-dog-refused-to-abandon-his-goats-during-the-wildfire-hes-presumed-dead-but-his-owner-discovers-a-miracle_2336016.html,"This dog refused to abandon his goats during the wildfire—he’s presumed dead, but his owner discovers a miracle"
130,1211,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9700000286102295}, {""name"": ""/Pets & Animals/Pets/Dogs"", ""confidence"": 0.7200000286102295}]",/dog_2377066.html,Resort opens up the giant pool to excited dogs. But watch the one in center—we can’t stop laughing
132,1214,"[{""name"": ""/Law & Government"", ""confidence"": 0.5}]",/70-year-old-mobile-home-owner-rights-campaigner-has-mobile-home-stolen_2371857.html,70-Year-Old Mobile Home Owner Rights Campaigner Has Mobile Home Stolen
133,1221,"[{""name"": ""/Food & Drink/Food"", ""confidence"": 0.5799999833106995}]",/girl-scout_2337114.html,11-year-old gives brutal girl scout cookie reviews and gets overwhelming surprise response
134,1234,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.8600000143051147}, {""name"": ""/People & Society/Social Sciences/Political Science"", ""confidence"": 0.7900000214576721}, {""name"": ""/News"", ""confidence"": 0.6899999976158142}]",/russian-lawmakers-in-north-korea-during-icbm-test-say-pyongyang-morally-ready-for-war_2371649.html,Russian Lawmakers in North Korea During ICBM Test Say Pyongyang ‘Morally Ready’ for War
135,1238,"[{""name"": ""/Law & Government/Legal"", ""confidence"": 0.6499999761581421}, {""name"": ""/Autos & Vehicles/Vehicle Codes & Driving Laws"", ""confidence"": 0.6399999856948853}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.6299999952316284}, {""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.6100000143051147}]",/hero-policeman-stops-an-overturned-van-falling-off-a-bridge-with-driver-trapped-inside_2377031.html,Hero Policeman Stops an Overturned Van Falling Off a Bridge With Driver Trapped Inside
136,1242,"[{""name"": ""/Hobbies & Leisure/Water Activities"", ""confidence"": 0.6899999976158142}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.5400000214576721}]",/a-fisherman-fell-overboard-in-the-middle-of-the-night-what-saved-him-it-was_2342877.html,Fisherman disappears in middle of the night. Ship mate is puzzled until he realizes what’s missing
137,1243,"[{""name"": ""/Arts & Entertainment/Movies"", ""confidence"": 0.9800000190734863}]",/sphinx-head-found-buried-in-california-sand-dunes_2377036.html,Sphinx Head Found Buried in California Sand Dunes
138,1262,"[{""name"": ""/News"", ""confidence"": 0.550000011920929}]",/portland_2371837.html,Woman was stranded at gas station when police showed up. What he did—she snuck a photo to share online
139,1265,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.75}, {""name"": ""/Law & Government"", ""confidence"": 0.5}]",/nanny-catches-package-thief-video-catches-whole-scene_2371475.html,Nanny Catches Package Thief—Video Catches Whole Scene
141,1272,"[{""name"": ""/Travel/Air Travel"", ""confidence"": 0.9599999785423279}, {""name"": ""/Business & Industrial/Transportation & Logistics"", ""confidence"": 0.6200000047683716}]",/american-airlines-reaches-deal-with-pilots-over-scheduling-error_2371823.html,American Airlines Reaches Deal With Pilots Over Scheduling Error
142,1279,[],/study-shows-adults-and-babies-synchronize-brain-waves-through-eye-contact_2371468.html,Study Shows Adults and Babies Synchronize Brain Waves Through Eye Contact
143,1280,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9800000190734863}, {""name"": ""/Hobbies & Leisure/Outdoors"", ""confidence"": 0.5699999928474426}]",/dog-shoots-man-after-hunting-partner-leaves-loaded-gun-on-ground_2371888.html,Dog Shoots Man After Hunting Partner Leaves Loaded Gun on Ground
144,1282,"[{""name"": ""/Food & Drink"", ""confidence"": 0.5799999833106995}]",/two-men-skip-out-on-7-waffle-house-bill-but-karma-catches-up-to-them_2341684.html,Two men skip out on $7 waffle restaurant bill — but karma catches up to them
146,1286,"[{""name"": ""/News/Politics"", ""confidence"": 0.9900000095367432}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.550000011920929}]",/australias-former-deputy-pm-wins-by-election-in-coalition-boost_2371826.html,Australia’s Former Deputy PM Wins By-Election in Coalition Boost
147,1291,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8999999761581421}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.75}, {""name"": ""/Food & Drink/Restaurants"", ""confidence"": 0.5699999928474426}, {""name"": ""/News"", ""confidence"": 0.5299999713897705}]",/mcdonalds-manager-to-collect-110000-for-helping-capture-alleged-serial-killer_2371557.html,"McDonald’s Manager to Collect $110,000 For Helping Capture Alleged Serial Killer"
148,1292,"[{""name"": ""/Travel/Air Travel"", ""confidence"": 0.9599999785423279}]",/more-bali-flights-canceled-on-forecast-of-volcanic-ash_2371818.html,More Bali Flights Canceled on Forecast of Volcanic Ash
149,1293,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9100000262260437}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.7699999809265137}]",/bosnian-croat-war-criminal-praljak-killed-himself-with-cyanide-prosecutors_2371815.html,Bosnian Croat War Criminal Praljak Killed Himself With Cyanide: Prosecutors
150,1294,"[{""name"": ""/Food & Drink/Restaurants/Pizzerias"", ""confidence"": 0.5699999928474426}]",/pizza-delivery-driver-was-on-break-saw-suspicious-car-in-parking-lot-she-called-911-it-was-bad_2371841.html,"Pizza delivery driver was on break, saw suspicious car in parking lot—she called 911—it was bad"
151,1295,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9300000071525574}, {""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.5899999737739563}]",/young-indians-create-anti-rape-shoes-to-ward-off-attackers_2371796.html,Young Indians Create Anti-Rape Shoes to Ward Off Attackers
152,1297,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.5600000023841858}, {""name"": ""/Jobs & Education/Education/Primary & Secondary Schooling (K-12)"", ""confidence"": 0.5600000023841858}]",/boy-was-excited-to-see-school-was-filming-a-video-but-when-he-turns-around-shock-of-his-life_2371885.html,Boy was excited to see school was filming a video. But when he turns around—shock of his life
153,1298,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7300000190734863}]",/growing-north-korea-threat-has-hawaii-testing-nuclear-attack-warning-siren_2371800.html,Growing North Korea Threat Has Hawaii Testing Nuclear-Attack Warning Siren
154,1299,"[{""name"": ""/Sports"", ""confidence"": 0.7599999904632568}]",/9-year-old-farm-boy-who-doesnt-complain-about-a-long-day-of-hard-work-gets-surprise-of-a-lifetime_2303833.html,"After working on the farm all day, his father gives him one last job—making him burst into tears"
155,1301,"[{""name"": ""/People & Society/Social Sciences/Economics"", ""confidence"": 0.7900000214576721}, {""name"": ""/Business & Industrial"", ""confidence"": 0.7200000286102295}]",/we-live-in-the-age-of-capital-consumption-3_2366623.html,We Live in the Age of Capital Consumption
